,contractSymbol,lastTradeDate,strike,lastPrice,impliedVolatility,expiry_date,symbol,dates diff,Stock price
14,AAL240112C00018000,2023-12-12,18.0,0.03,0.2500075,2024-01-12,AAL,31.0,14.039999961853027
0,AAL240119C00001000,2023-12-12,1.0,13.0,1.0000000000000003e-05,2024-01-19,AAL,38.0,14.039999961853027
1,AAL240119C00002000,2023-11-02,2.0,9.35,1.0000000000000003e-05,2024-01-19,AAL,78.0,11.399999618530273
2,AAL240119C00003000,2023-11-14,3.0,9.2,1.0000000000000003e-05,2024-01-19,AAL,66.0,12.25
3,AAL240119C00004000,2023-11-10,4.0,7.75,1.0000000000000003e-05,2024-01-19,AAL,70.0,11.800000190734863
4,AAL240119C00005000,2023-12-07,5.0,8.95,1.0000000000000003e-05,2024-01-19,AAL,43.0,13.90999984741211
5,AAL240119C00006000,2023-12-04,6.0,7.45,1.0000000000000003e-05,2024-01-19,AAL,46.0,13.350000381469727
6,AAL240119C00007000,2023-12-12,7.0,7.15,1.0000000000000003e-05,2024-01-19,AAL,38.0,14.039999961853027
7,AAL240119C00008000,2023-12-13,8.0,5.8,1.0000000000000003e-05,2024-01-19,AAL,37.0,14.09000015258789
8,AAL240119C00009000,2023-12-13,9.0,4.85,1.0000000000000003e-05,2024-01-19,AAL,37.0,14.09000015258789
9,AAL240119C00010000,2023-12-13,10.0,3.79,1.0000000000000003e-05,2024-01-19,AAL,37.0,14.09000015258789
10,AAL240119C00011000,2023-12-13,11.0,3.23,1.0000000000000003e-05,2024-01-19,AAL,37.0,14.09000015258789
11,AAL240119C00012000,2023-12-13,12.0,2.31,1.0000000000000003e-05,2024-01-19,AAL,37.0,14.09000015258789
12,AAL240119C00013000,2023-12-13,13.0,1.41,1.0000000000000003e-05,2024-01-19,AAL,37.0,14.09000015258789
13,AAL240119C00014000,2023-12-13,14.0,0.75,1.0000000000000003e-05,2024-01-19,AAL,37.0,14.09000015258789
14,AAL240119C00015000,2023-12-13,15.0,0.32,0.062509375,2024-01-19,AAL,37.0,14.09000015258789
15,AAL240119C00016000,2023-12-13,16.0,0.15,0.12500875,2024-01-19,AAL,37.0,14.09000015258789
16,AAL240119C00017000,2023-12-13,17.0,0.06,0.12500875,2024-01-19,AAL,37.0,14.09000015258789
17,AAL240119C00018000,2023-12-13,18.0,0.03,0.2500075,2024-01-19,AAL,37.0,14.09000015258789
18,AAL240119C00019000,2023-12-12,19.0,0.03,0.2500075,2024-01-19,AAL,38.0,14.039999961853027
19,AAL240119C00020000,2023-12-13,20.0,0.01,0.2500075,2024-01-19,AAL,37.0,14.09000015258789
20,AAL240119C00021000,2023-12-07,21.0,0.01,0.2500075,2024-01-19,AAL,43.0,13.90999984741211
21,AAL240119C00022000,2023-12-13,22.0,0.01,0.2500075,2024-01-19,AAL,37.0,14.09000015258789
22,AAL240119C00023000,2023-11-15,23.0,0.02,0.500005,2024-01-19,AAL,65.0,12.420000076293945
23,AAL240119C00024000,2023-12-13,24.0,0.01,0.500005,2024-01-19,AAL,37.0,14.09000015258789
24,AAL240119C00025000,2023-12-07,25.0,0.02,0.500005,2024-01-19,AAL,43.0,13.90999984741211
25,AAL240119C00026000,2023-09-21,26.0,0.02,1.0312548437500002,2024-01-19,AAL,120.0,13.0600004196167
26,AAL240119C00027000,2023-12-05,27.0,0.01,0.500005,2024-01-19,AAL,45.0,13.130000114440918
27,AAL240119C00028000,2023-08-25,28.0,0.02,0.8906260937499999,2024-01-19,AAL,147.0,14.579999923706055
28,AAL240119C00030000,2023-12-12,30.0,0.01,0.500005,2024-01-19,AAL,38.0,14.039999961853027
29,AAL240119C00032000,2023-11-20,32.0,0.01,0.500005,2024-01-19,AAL,60.0,12.399999618530273
30,AAL240119C00035000,2023-10-25,35.0,0.02,1.000005,2024-01-19,AAL,86.0,11.039999961853027
31,AAL240119C00040000,2023-11-03,40.0,0.01,1.125004375,2024-01-19,AAL,77.0,11.979999542236328
0,AAL240126C00011500,2023-12-12,11.5,2.78,1.0000000000000003e-05,2024-01-26,AAL,45.0,14.039999961853027
1,AAL240126C00012000,2023-12-13,12.0,2.31,1.0000000000000003e-05,2024-01-26,AAL,44.0,14.09000015258789
2,AAL240126C00012500,2023-12-13,12.5,1.58,1.0000000000000003e-05,2024-01-26,AAL,44.0,14.09000015258789
3,AAL240126C00013000,2023-12-13,13.0,1.5,1.0000000000000003e-05,2024-01-26,AAL,44.0,14.09000015258789
4,AAL240126C00013500,2023-12-13,13.5,0.95,1.0000000000000003e-05,2024-01-26,AAL,44.0,14.09000015258789
5,AAL240126C00014000,2023-12-13,14.0,0.88,1.0000000000000003e-05,2024-01-26,AAL,44.0,14.09000015258789
6,AAL240126C00014500,2023-12-13,14.5,0.55,0.0312596875,2024-01-26,AAL,44.0,14.09000015258789
7,AAL240126C00015000,2023-12-13,15.0,0.38,0.062509375,2024-01-26,AAL,44.0,14.09000015258789
8,AAL240126C00015500,2023-12-13,15.5,0.26,0.062509375,2024-01-26,AAL,44.0,14.09000015258789
9,AAL240126C00016000,2023-12-13,16.0,0.22,0.12500875,2024-01-26,AAL,44.0,14.09000015258789
10,AAL240126C00016500,2023-12-13,16.5,0.16,0.12500875,2024-01-26,AAL,44.0,14.09000015258789
11,AAL240126C00017000,2023-12-12,17.0,0.1,0.12500875,2024-01-26,AAL,45.0,14.039999961853027
12,AAL240126C00017500,2023-12-13,17.5,0.06,0.12500875,2024-01-26,AAL,44.0,14.09000015258789
13,AAL240126C00018000,2023-12-07,18.0,0.09,0.2500075,2024-01-26,AAL,50.0,13.90999984741211
0,AAL240216C00003000,2023-11-08,3.0,9.2,1.0000000000000003e-05,2024-02-16,AAL,100.0,12.010000228881836
1,AAL240216C00005000,2023-07-24,5.0,12.35,2.642581518554688,2024-02-16,AAL,207.0,16.8799991607666
2,AAL240216C00006000,2023-12-06,6.0,7.74,1.0000000000000003e-05,2024-02-16,AAL,72.0,13.479999542236328
3,AAL240216C00007000,2023-12-06,7.0,6.75,1.0000000000000003e-05,2024-02-16,AAL,72.0,13.479999542236328
4,AAL240216C00008000,2023-12-08,8.0,6.01,1.0000000000000003e-05,2024-02-16,AAL,70.0,13.760000228881836
5,AAL240216C00009000,2023-12-06,9.0,4.72,1.0000000000000003e-05,2024-02-16,AAL,72.0,13.479999542236328
6,AAL240216C00010000,2023-12-13,10.0,4.17,1.0000000000000003e-05,2024-02-16,AAL,65.0,14.09000015258789
7,AAL240216C00011000,2023-12-12,11.0,3.3,1.0000000000000003e-05,2024-02-16,AAL,66.0,14.039999961853027
8,AAL240216C00012000,2023-12-13,12.0,2.44,1.0000000000000003e-05,2024-02-16,AAL,65.0,14.09000015258789
9,AAL240216C00013000,2023-12-13,13.0,1.63,1.0000000000000003e-05,2024-02-16,AAL,65.0,14.09000015258789
10,AAL240216C00014000,2023-12-13,14.0,1.03,1.0000000000000003e-05,2024-02-16,AAL,65.0,14.09000015258789
11,AAL240216C00015000,2023-12-13,15.0,0.57,0.0312596875,2024-02-16,AAL,65.0,14.09000015258789
12,AAL240216C00016000,2023-12-13,16.0,0.31,0.062509375,2024-02-16,AAL,65.0,14.09000015258789
13,AAL240216C00017000,2023-12-13,17.0,0.17,0.12500875,2024-02-16,AAL,65.0,14.09000015258789
14,AAL240216C00018000,2023-12-13,18.0,0.08,0.12500875,2024-02-16,AAL,65.0,14.09000015258789
15,AAL240216C00019000,2023-12-13,19.0,0.06,0.12500875,2024-02-16,AAL,65.0,14.09000015258789
16,AAL240216C00020000,2023-12-13,20.0,0.05,0.2500075,2024-02-16,AAL,65.0,14.09000015258789
17,AAL240216C00021000,2023-12-13,21.0,0.02,0.2500075,2024-02-16,AAL,65.0,14.09000015258789
18,AAL240216C00022000,2023-11-07,22.0,0.01,0.5195360546875,2024-02-16,AAL,101.0,11.75
19,AAL240216C00023000,2023-11-10,23.0,0.01,0.507817421875,2024-02-16,AAL,98.0,11.800000190734863
20,AAL240216C00024000,2023-10-09,24.0,0.02,0.570316796875,2024-02-16,AAL,130.0,12.239999771118164
21,AAL240216C00025000,2023-11-22,25.0,0.01,0.2500075,2024-02-16,AAL,86.0,12.3100004196167
22,AAL240216C00030000,2023-10-05,30.0,0.02,0.9179695703125,2024-02-16,AAL,134.0,12.850000381469727
23,AAL240216C00035000,2023-12-13,35.0,0.05,0.500005,2024-02-16,AAL,65.0,14.09000015258789
0,AAL240315C00003000,2023-12-11,3.0,10.8,1.0000000000000003e-05,2024-03-15,AAL,95.0,13.720000267028809
1,AAL240315C00005000,2023-12-11,5.0,8.75,1.0000000000000003e-05,2024-03-15,AAL,95.0,13.720000267028809
2,AAL240315C00006000,2023-12-11,6.0,7.8,1.0000000000000003e-05,2024-03-15,AAL,95.0,13.720000267028809
3,AAL240315C00007000,2023-12-11,7.0,6.75,1.0000000000000003e-05,2024-03-15,AAL,95.0,13.720000267028809
4,AAL240315C00008000,2023-12-06,8.0,5.8,1.0000000000000003e-05,2024-03-15,AAL,100.0,13.479999542236328
5,AAL240315C00009000,2023-12-07,9.0,5.1,1.0000000000000003e-05,2024-03-15,AAL,99.0,13.90999984741211
6,AAL240315C00010000,2023-12-13,10.0,4.22,1.0000000000000003e-05,2024-03-15,AAL,93.0,14.09000015258789
7,AAL240315C00011000,2023-12-13,11.0,3.43,1.0000000000000003e-05,2024-03-15,AAL,93.0,14.09000015258789
8,AAL240315C00012000,2023-12-13,12.0,2.58,1.0000000000000003e-05,2024-03-15,AAL,93.0,14.09000015258789
9,AAL240315C00013000,2023-12-13,13.0,1.82,1.0000000000000003e-05,2024-03-15,AAL,93.0,14.09000015258789
10,AAL240315C00014000,2023-12-13,14.0,1.21,1.0000000000000003e-05,2024-03-15,AAL,93.0,14.09000015258789
11,AAL240315C00015000,2023-12-13,15.0,0.77,0.0312596875,2024-03-15,AAL,93.0,14.09000015258789
12,AAL240315C00016000,2023-12-13,16.0,0.43,0.062509375,2024-03-15,AAL,93.0,14.09000015258789
13,AAL240315C00017000,2023-12-13,17.0,0.26,0.12500875,2024-03-15,AAL,93.0,14.09000015258789
14,AAL240315C00018000,2023-12-13,18.0,0.15,0.12500875,2024-03-15,AAL,93.0,14.09000015258789
15,AAL240315C00019000,2023-12-13,19.0,0.11,0.12500875,2024-03-15,AAL,93.0,14.09000015258789
16,AAL240315C00020000,2023-12-13,20.0,0.05,0.12500875,2024-03-15,AAL,93.0,14.09000015258789
17,AAL240315C00021000,2023-12-13,21.0,0.04,0.2500075,2024-03-15,AAL,93.0,14.09000015258789
18,AAL240315C00022000,2023-12-13,22.0,0.04,0.2500075,2024-03-15,AAL,93.0,14.09000015258789
19,AAL240315C00023000,2023-12-13,23.0,0.03,0.2500075,2024-03-15,AAL,93.0,14.09000015258789
20,AAL240315C00024000,2023-12-13,24.0,0.03,0.2500075,2024-03-15,AAL,93.0,14.09000015258789
21,AAL240315C00025000,2023-12-13,25.0,0.02,0.2500075,2024-03-15,AAL,93.0,14.09000015258789
0,AAL240517C00003000,2023-12-12,3.0,11.11,1.0000000000000003e-05,2024-05-17,AAL,157.0,14.039999961853027
1,AAL240517C00006000,2023-12-04,6.0,7.45,1.0000000000000003e-05,2024-05-17,AAL,165.0,13.350000381469727
2,AAL240517C00007000,2023-11-22,7.0,5.9,1.0000000000000003e-05,2024-05-17,AAL,177.0,12.3100004196167
3,AAL240517C00008000,2023-12-12,8.0,6.41,1.0000000000000003e-05,2024-05-17,AAL,157.0,14.039999961853027
4,AAL240517C00009000,2023-12-13,9.0,5.05,1.0000000000000003e-05,2024-05-17,AAL,156.0,14.09000015258789
5,AAL240517C00010000,2023-12-12,10.0,4.6,1.0000000000000003e-05,2024-05-17,AAL,157.0,14.039999961853027
6,AAL240517C00011000,2023-12-13,11.0,3.36,1.0000000000000003e-05,2024-05-17,AAL,156.0,14.09000015258789
7,AAL240517C00012000,2023-12-13,12.0,2.61,1.0000000000000003e-05,2024-05-17,AAL,156.0,14.09000015258789
8,AAL240517C00013000,2023-12-13,13.0,2.12,1.0000000000000003e-05,2024-05-17,AAL,156.0,14.09000015258789
9,AAL240517C00014000,2023-12-13,14.0,1.57,1.0000000000000003e-05,2024-05-17,AAL,156.0,14.09000015258789
10,AAL240517C00015000,2023-12-13,15.0,1.11,0.0312596875,2024-05-17,AAL,156.0,14.09000015258789
11,AAL240517C00016000,2023-12-13,16.0,0.64,0.062509375,2024-05-17,AAL,156.0,14.09000015258789
12,AAL240517C00017000,2023-12-13,17.0,0.49,0.062509375,2024-05-17,AAL,156.0,14.09000015258789
13,AAL240517C00018000,2023-12-12,18.0,0.34,0.12500875,2024-05-17,AAL,157.0,14.039999961853027
14,AAL240517C00019000,2023-12-13,19.0,0.19,0.12500875,2024-05-17,AAL,156.0,14.09000015258789
15,AAL240517C00020000,2023-12-13,20.0,0.15,0.12500875,2024-05-17,AAL,156.0,14.09000015258789
16,AAL240517C00021000,2023-12-12,21.0,0.11,0.12500875,2024-05-17,AAL,157.0,14.039999961853027
17,AAL240517C00022000,2023-12-13,22.0,0.08,0.12500875,2024-05-17,AAL,156.0,14.09000015258789
18,AAL240517C00023000,2023-12-13,23.0,0.07,0.12500875,2024-05-17,AAL,156.0,14.09000015258789
19,AAL240517C00025000,2023-12-13,25.0,0.04,0.2500075,2024-05-17,AAL,156.0,14.09000015258789
0,AAL240621C00003000,2023-12-11,3.0,10.71,1.0000000000000003e-05,2024-06-21,AAL,193.0,13.720000267028809
1,AAL240621C00005000,2023-12-07,5.0,9.35,1.0000000000000003e-05,2024-06-21,AAL,197.0,13.90999984741211
2,AAL240621C00006000,2023-11-15,6.0,6.85,1.0000000000000003e-05,2024-06-21,AAL,219.0,12.420000076293945
3,AAL240621C00007000,2023-12-04,7.0,6.7,1.0000000000000003e-05,2024-06-21,AAL,200.0,13.350000381469727
4,AAL240621C00008000,2023-12-13,8.0,6.29,1.0000000000000003e-05,2024-06-21,AAL,191.0,14.09000015258789
5,AAL240621C00009000,2023-12-13,9.0,5.15,1.0000000000000003e-05,2024-06-21,AAL,191.0,14.09000015258789
6,AAL240621C00010000,2023-12-13,10.0,4.6,1.0000000000000003e-05,2024-06-21,AAL,191.0,14.09000015258789
7,AAL240621C00011000,2023-12-13,11.0,3.45,1.0000000000000003e-05,2024-06-21,AAL,191.0,14.09000015258789
8,AAL240621C00012000,2023-12-13,12.0,2.93,1.0000000000000003e-05,2024-06-21,AAL,191.0,14.09000015258789
9,AAL240621C00013000,2023-12-13,13.0,2.34,1.0000000000000003e-05,2024-06-21,AAL,191.0,14.09000015258789
10,AAL240621C00014000,2023-12-13,14.0,1.66,1.0000000000000003e-05,2024-06-21,AAL,191.0,14.09000015258789
11,AAL240621C00015000,2023-12-13,15.0,1.25,0.0312596875,2024-06-21,AAL,191.0,14.09000015258789
12,AAL240621C00016000,2023-12-13,16.0,0.91,0.062509375,2024-06-21,AAL,191.0,14.09000015258789
13,AAL240621C00017000,2023-12-13,17.0,0.6,0.062509375,2024-06-21,AAL,191.0,14.09000015258789
14,AAL240621C00018000,2023-12-13,18.0,0.36,0.062509375,2024-06-21,AAL,191.0,14.09000015258789
15,AAL240621C00020000,2023-12-13,20.0,0.21,0.12500875,2024-06-21,AAL,191.0,14.09000015258789
16,AAL240621C00022000,2023-12-13,22.0,0.12,0.12500875,2024-06-21,AAL,191.0,14.09000015258789
17,AAL240621C00025000,2023-12-13,25.0,0.06,0.2500075,2024-06-21,AAL,191.0,14.09000015258789
18,AAL240621C00027000,2023-12-13,27.0,0.05,0.2500075,2024-06-21,AAL,191.0,14.09000015258789
19,AAL240621C00030000,2023-12-13,30.0,0.04,0.2500075,2024-06-21,AAL,191.0,14.09000015258789
20,AAL240621C00032000,2023-12-13,32.0,0.03,0.2500075,2024-06-21,AAL,191.0,14.09000015258789
21,AAL240621C00035000,2023-11-27,35.0,0.02,0.2500075,2024-06-21,AAL,207.0,12.180000305175781
22,AAL240621C00037000,2023-09-07,37.0,0.03,0.6816438085937502,2024-06-21,AAL,288.0,14.0
23,AAL240621C00040000,2023-12-11,40.0,0.03,0.2500075,2024-06-21,AAL,193.0,13.720000267028809
0,AAL240920C00003000,2023-12-08,3.0,11.15,1.0000000000000003e-05,2024-09-20,AAL,287.0,13.760000228881836
1,AAL240920C00005000,2023-12-11,5.0,8.95,1.0000000000000003e-05,2024-09-20,AAL,284.0,13.720000267028809
2,AAL240920C00008000,2023-12-05,8.0,5.8,1.0000000000000003e-05,2024-09-20,AAL,290.0,13.130000114440918
3,AAL240920C00010000,2023-12-13,10.0,4.65,1.0000000000000003e-05,2024-09-20,AAL,282.0,14.09000015258789
4,AAL240920C00012000,2023-12-13,12.0,3.45,1.0000000000000003e-05,2024-09-20,AAL,282.0,14.09000015258789
5,AAL240920C00015000,2023-12-13,15.0,1.68,0.015634843750000002,2024-09-20,AAL,282.0,14.09000015258789
6,AAL240920C00017000,2023-12-13,17.0,0.97,0.062509375,2024-09-20,AAL,282.0,14.09000015258789
7,AAL240920C00020000,2023-12-12,20.0,0.41,0.12500875,2024-09-20,AAL,283.0,14.039999961853027
8,AAL240920C00022000,2023-12-08,22.0,0.24,0.12500875,2024-09-20,AAL,287.0,13.760000228881836
9,AAL240920C00025000,2023-12-12,25.0,0.13,0.12500875,2024-09-20,AAL,283.0,14.039999961853027
10,AAL240920C00027000,2023-12-13,27.0,0.08,0.12500875,2024-09-20,AAL,282.0,14.09000015258789
0,AAL250117C00001000,2023-11-14,1.0,11.2,1.0000000000000003e-05,2025-01-17,AAL,430.0,12.25
1,AAL250117C00002000,2023-11-29,2.0,10.65,1.0000000000000003e-05,2025-01-17,AAL,415.0,12.229999542236328
2,AAL250117C00003000,2023-12-01,3.0,9.9,1.0000000000000003e-05,2025-01-17,AAL,413.0,13.020000457763672
3,AAL250117C00004000,2023-11-13,4.0,8.14,0.6445348046875,2025-01-17,AAL,431.0,11.779999732971191
4,AAL250117C00005000,2023-12-11,5.0,9.1,1.0000000000000003e-05,2025-01-17,AAL,403.0,13.720000267028809
5,AAL250117C00008000,2023-12-12,8.0,6.75,1.0000000000000003e-05,2025-01-17,AAL,402.0,14.039999961853027
6,AAL250117C00010000,2023-12-13,10.0,5.04,1.0000000000000003e-05,2025-01-17,AAL,401.0,14.09000015258789
7,AAL250117C00012000,2023-12-13,12.0,3.77,1.0000000000000003e-05,2025-01-17,AAL,401.0,14.09000015258789
8,AAL250117C00015000,2023-12-13,15.0,2.14,0.015634843750000002,2025-01-17,AAL,401.0,14.09000015258789
9,AAL250117C00017000,2023-12-13,17.0,1.47,0.062509375,2025-01-17,AAL,401.0,14.09000015258789
10,AAL250117C00020000,2023-12-13,20.0,0.74,0.062509375,2025-01-17,AAL,401.0,14.09000015258789
11,AAL250117C00022000,2023-12-13,22.0,0.49,0.12500875,2025-01-17,AAL,401.0,14.09000015258789
12,AAL250117C00025000,2023-12-13,25.0,0.27,0.12500875,2025-01-17,AAL,401.0,14.09000015258789
13,AAL250117C00027000,2023-12-13,27.0,0.13,0.12500875,2025-01-17,AAL,401.0,14.09000015258789
14,AAL250117C00030000,2023-12-13,30.0,0.09,0.12500875,2025-01-17,AAL,401.0,14.09000015258789
15,AAL250117C00035000,2023-12-13,35.0,0.05,0.2500075,2025-01-17,AAL,401.0,14.09000015258789
0,AAL250620C00001000,2023-06-27,1.0,16.25,0.0,2025-06-20,AAL,724.0,17.350000381469727
1,AAL250620C00002000,2023-11-15,2.0,10.9,1.0000000000000003e-05,2025-06-20,AAL,583.0,12.420000076293945
2,AAL250620C00003000,2023-07-20,3.0,14.75,1.6064472802734375,2025-06-20,AAL,701.0,17.440000534057617
3,AAL250620C00005000,2023-12-04,5.0,8.94,1.0000000000000003e-05,2025-06-20,AAL,564.0,13.350000381469727
4,AAL250620C00008000,2023-12-06,8.0,6.75,1.0000000000000003e-05,2025-06-20,AAL,562.0,13.479999542236328
5,AAL250620C00010000,2023-12-01,10.0,4.65,1.0000000000000003e-05,2025-06-20,AAL,567.0,13.020000457763672
6,AAL250620C00012000,2023-12-13,12.0,4.1,1.0000000000000003e-05,2025-06-20,AAL,555.0,14.09000015258789
7,AAL250620C00015000,2023-12-13,15.0,2.8,0.015634843750000002,2025-06-20,AAL,555.0,14.09000015258789
8,AAL250620C00017000,2023-12-08,17.0,1.87,0.0312596875,2025-06-20,AAL,560.0,13.760000228881836
9,AAL250620C00020000,2023-12-13,20.0,1.1,0.062509375,2025-06-20,AAL,555.0,14.09000015258789
10,AAL250620C00022000,2023-12-11,22.0,0.77,0.062509375,2025-06-20,AAL,557.0,13.720000267028809
11,AAL250620C00025000,2023-12-12,25.0,0.49,0.12500875,2025-06-20,AAL,556.0,14.039999961853027
12,AAL250620C00030000,2023-12-11,30.0,0.23,0.12500875,2025-06-20,AAL,557.0,13.720000267028809
13,AAL250620C00035000,2023-12-13,35.0,0.12,0.12500875,2025-06-20,AAL,555.0,14.09000015258789
0,AAL251219C00001000,2023-10-27,1.0,10.1,1.0000000000000003e-05,2025-12-19,AAL,784.0,10.920000076293945
1,AAL251219C00002000,2023-09-13,2.0,11.6,1.0000000000000003e-05,2025-12-19,AAL,828.0,13.3100004196167
2,AAL251219C00003000,2023-11-13,3.0,8.98,0.7753928710937501,2025-12-19,AAL,767.0,11.779999732971191
3,AAL251219C00004000,2023-07-27,4.0,12.91,0.9960937890625,2025-12-19,AAL,876.0,16.56999969482422
4,AAL251219C00005000,2023-11-13,5.0,8.0,0.6425816992187501,2025-12-19,AAL,767.0,11.779999732971191
5,AAL251219C00008000,2023-12-06,8.0,7.2,1.0000000000000003e-05,2025-12-19,AAL,744.0,13.479999542236328
6,AAL251219C00010000,2023-12-08,10.0,5.95,1.0000000000000003e-05,2025-12-19,AAL,742.0,13.760000228881836
7,AAL251219C00013000,2023-12-13,13.0,4.25,1.0000000000000003e-05,2025-12-19,AAL,737.0,14.09000015258789
8,AAL251219C00015000,2023-12-12,15.0,3.35,0.015634843750000002,2025-12-19,AAL,738.0,14.039999961853027
9,AAL251219C00017000,2023-12-08,17.0,2.5,0.0312596875,2025-12-19,AAL,742.0,13.760000228881836
10,AAL251219C00020000,2023-12-13,20.0,1.48,0.062509375,2025-12-19,AAL,737.0,14.09000015258789
11,AAL251219C00022000,2023-12-13,22.0,1.14,0.062509375,2025-12-19,AAL,737.0,14.09000015258789
12,AAL251219C00025000,2023-12-04,25.0,0.68,0.12500875,2025-12-19,AAL,746.0,13.350000381469727
13,AAL251219C00027000,2023-12-06,27.0,0.55,0.12500875,2025-12-19,AAL,744.0,13.479999542236328
14,AAL251219C00030000,2023-12-12,30.0,0.41,0.12500875,2025-12-19,AAL,738.0,14.039999961853027
15,AAL251219C00035000,2023-12-13,35.0,0.22,0.12500875,2025-12-19,AAL,737.0,14.09000015258789
0,AAL260116C00002000,2023-09-25,2.0,11.1,1.0000000000000003e-05,2026-01-16,AAL,844.0,12.90999984741211
1,AAL260116C00003000,2023-10-20,3.0,8.67,1.0000000000000003e-05,2026-01-16,AAL,819.0,11.079999923706055
2,AAL260116C00004000,2023-10-27,4.0,7.96,1.0000000000000003e-05,2026-01-16,AAL,812.0,10.920000076293945
3,AAL260116C00005000,2023-12-12,5.0,9.9,1.0000000000000003e-05,2026-01-16,AAL,766.0,14.039999961853027
4,AAL260116C00008000,2023-12-12,8.0,7.0,1.0000000000000003e-05,2026-01-16,AAL,766.0,14.039999961853027
5,AAL260116C00010000,2023-12-12,10.0,6.2,1.0000000000000003e-05,2026-01-16,AAL,766.0,14.039999961853027
6,AAL260116C00012000,2023-12-13,12.0,4.56,1.0000000000000003e-05,2026-01-16,AAL,765.0,14.09000015258789
7,AAL260116C00015000,2023-12-13,15.0,3.37,0.015634843750000002,2026-01-16,AAL,765.0,14.09000015258789
8,AAL260116C00017000,2023-12-13,17.0,2.4,0.0312596875,2026-01-16,AAL,765.0,14.09000015258789
9,AAL260116C00020000,2023-12-11,20.0,1.59,0.062509375,2026-01-16,AAL,767.0,13.720000267028809
10,AAL260116C00022000,2023-12-08,22.0,1.23,0.062509375,2026-01-16,AAL,770.0,13.760000228881836
11,AAL260116C00025000,2023-12-13,25.0,0.79,0.12500875,2026-01-16,AAL,765.0,14.09000015258789
12,AAL260116C00027000,2023-12-12,27.0,0.67,0.12500875,2026-01-16,AAL,766.0,14.039999961853027
0,AAL260618C00002000,2023-11-07,2.0,10.1,1.0000000000000003e-05,2026-06-18,AAL,954.0,11.75
1,AAL260618C00003000,2023-11-13,3.0,9.03,0.8125018749999999,2026-06-18,AAL,948.0,11.779999732971191
2,AAL260618C00004000,2023-11-02,4.0,8.25,1.0000000000000003e-05,2026-06-18,AAL,959.0,11.399999618530273
3,AAL260618C00005000,2023-12-13,5.0,9.64,1.0000000000000003e-05,2026-06-18,AAL,918.0,14.09000015258789
4,AAL260618C00008000,2023-12-13,8.0,7.51,1.0000000000000003e-05,2026-06-18,AAL,918.0,14.09000015258789
5,AAL260618C00010000,2023-12-11,10.0,6.35,1.0000000000000003e-05,2026-06-18,AAL,920.0,13.720000267028809
6,AAL260618C00012000,2023-12-13,12.0,5.0,1.0000000000000003e-05,2026-06-18,AAL,918.0,14.09000015258789
7,AAL260618C00015000,2023-12-13,15.0,3.55,0.015634843750000002,2026-06-18,AAL,918.0,14.09000015258789
8,AAL260618C00017000,2023-12-13,17.0,1.49,0.0312596875,2026-06-18,AAL,918.0,14.09000015258789
9,AAL260618C00020000,2023-12-13,20.0,1.95,0.062509375,2026-06-18,AAL,918.0,14.09000015258789
10,AAL260618C00022000,2023-12-12,22.0,1.59,0.062509375,2026-06-18,AAL,919.0,14.039999961853027
11,AAL260618C00025000,2023-12-12,25.0,1.19,0.062509375,2026-06-18,AAL,919.0,14.039999961853027
0,RIVN231215C00002500,2023-12-13,2.5,15.65,1.0000000000000003e-05,2023-12-15,RIVN,2.0,19.68000030517578
1,RIVN231215C00005000,2023-11-28,5.0,11.75,1.0000000000000003e-05,2023-12-15,RIVN,17.0,17.420000076293945
2,RIVN231215C00007500,2023-12-06,7.5,11.05,1.0000000000000003e-05,2023-12-15,RIVN,9.0,18.3799991607666
3,RIVN231215C00008000,2023-12-04,8.0,9.65,1.0000000000000003e-05,2023-12-15,RIVN,11.0,17.739999771118164
